n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_C,param_gamma,param_kernel,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
20,171.43797206878662,0.0,3.208862781524658,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8948189221971928,0.8948189221971928,0.0,7
20,152.61411952972412,0.0,46.61066389083862,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8949969652302089,0.8949969652302089,0.0,6
20,170.9533452987671,0.0,3.06628155708313,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8948189221971928,0.8948189221971928,0.0,7
20,57.00014114379883,0.0,8.762794733047485,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8977262903086366,0.8977262903086366,0.0,3
20,65.56234645843506,0.0,2.4274344444274902,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8948189221971928,0.8948189221971928,0.0,7
20,73.62699770927429,0.0,32.42653465270996,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8983975451755881,0.8983975451755881,0.0,2
19,152.87787556648254,0.0,4.698956251144409,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.893653963017623,0.893653963017623,0.0,13
19,200.57270336151123,0.0,17.152677536010742,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8256123291441152,0.8256123291441152,0.0,18
19,152.6197121143341,0.0,4.643260955810547,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.893653963017623,0.893653963017623,0.0,13
19,176.0256850719452,0.0,12.683077812194824,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8846993104652178,0.8846993104652178,0.0,17
19,152.87177348136902,0.0,4.563103914260864,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.893653963017623,0.893653963017623,0.0,13
19,154.75970244407654,0.0,14.426697015762329,0.0,1,1,rbf,"{'C': 1, 'gamma': 1, 'kernel': 'rbf'}",0.8965100207325502,0.8965100207325502,0.0,4
19,140.40153217315674,0.0,3.7371606826782227,0.0,10,0.01,linear,"{'C': 10, 'gamma': 0.01, 'kernel': 'linear'}",0.8950333708936467,0.8950333708936467,0.0,6
19,176.26867938041687,0.0,12.439016819000244,0.0,10,0.01,rbf,"{'C': 10, 'gamma': 0.01, 'kernel': 'rbf'}",0.8855148342059336,0.8855148342059336,0.0,16
19,140.1043553352356,0.0,3.7536404132843018,0.0,10,0.1,linear,"{'C': 10, 'gamma': 0.1, 'kernel': 'linear'}",0.8950333708936467,0.8950333708936467,0.0,6
19,152.5045211315155,0.0,14.498130321502686,0.0,10,0.1,rbf,"{'C': 10, 'gamma': 0.1, 'kernel': 'rbf'}",0.8962288686605981,0.8962288686605981,0.0,5
19,140.0200319290161,0.0,3.7248520851135254,0.0,10,1,linear,"{'C': 10, 'gamma': 1, 'kernel': 'linear'}",0.8950333708936467,0.8950333708936467,0.0,6
19,132.98315596580505,0.0,13.10404658317566,0.0,10,1,rbf,"{'C': 10, 'gamma': 1, 'kernel': 'rbf'}",0.8983123447271482,0.8983123447271482,0.0,2
19,169.9432988166809,0.0,2.5996148586273193,0.0,100,0.01,linear,"{'C': 100, 'gamma': 0.01, 'kernel': 'linear'}",0.8949969652302089,0.8949969652302089,0.0,9
19,151.747483253479,0.0,14.460611820220947,0.0,100,0.01,rbf,"{'C': 100, 'gamma': 0.01, 'kernel': 'rbf'}",0.8949787529268928,0.8949787529268928,0.0,12
19,169.51138973236084,0.0,2.598625421524048,0.0,100,0.1,linear,"{'C': 100, 'gamma': 0.1, 'kernel': 'linear'}",0.8949969652302089,0.8949969652302089,0.0,9
19,53.96416711807251,0.0,8.769437074661255,0.0,100,0.1,rbf,"{'C': 100, 'gamma': 0.1, 'kernel': 'rbf'}",0.8974580667473631,0.8974580667473631,0.0,3
19,61.74043416976929,0.0,2.2168331146240234,0.0,100,1,linear,"{'C': 100, 'gamma': 1, 'kernel': 'linear'}",0.8949969652302089,0.8949969652302089,0.0,9
19,69.74861001968384,0.0,7.6751227378845215,0.0,100,1,rbf,"{'C': 100, 'gamma': 1, 'kernel': 'rbf'}",0.8986791648913507,0.8986791648913507,0.0,1
18,145.88528776168823,0.0,4.099445343017578,0.0,1,0.01,linear,"{'C': 1, 'gamma': 0.01, 'kernel': 'linear'}",0.8940012153832798,0.8940012153832798,0.0,13
18,185.05285692214966,0.0,17.375825881958008,0.0,1,0.01,rbf,"{'C': 1, 'gamma': 0.01, 'kernel': 'rbf'}",0.8257520176082171,0.8257520176082171,0.0,18
18,144.97867608070374,0.0,4.249610900878906,0.0,1,0.1,linear,"{'C': 1, 'gamma': 0.1, 'kernel': 'linear'}",0.8940012153832798,0.8940012153832798,0.0,13
18,167.48703622817993,0.0,12.218286275863647,0.0,1,0.1,rbf,"{'C': 1, 'gamma': 0.1, 'kernel': 'rbf'}",0.8842527932960893,0.8842527932960893,0.0,17
18,145.4887568950653,0.0,4.224237442016602,0.0,1,1,linear,"{'C': 1, 'gamma': 1, 'kernel': 'linear'}",0.8940012153832798,0.8940012153832798,0.0,13
