n_features,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_n_neighbors,param_p,params,split0_test_score,mean_test_score,std_test_score,rank_test_score
3,0.05969858169555664,0.0,0.30708837509155273,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8811407703677943,0.8811407703677943,0.0,9
3,0.08349752426147461,0.0,0.34230637550354004,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8802988186240445,0.8802988186240445,0.0,10
3,0.05969858169555664,0.0,0.3329167366027832,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8878073770491802,0.8878073770491802,0.0,6
3,0.07649779319763184,0.0,0.298328161239624,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8863481228668941,0.8863481228668941,0.0,7
3,0.0506439208984375,0.0,0.3409719467163086,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8859325379795726,0.8859325379795726,0.0,8
3,0.05969858169555664,0.0,0.3151273727416992,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8888126286890871,0.8888126286890871,0.0,2
3,0.05969858169555664,0.0,0.375103235244751,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.8880170575692964,0.8880170575692964,0.0,4
3,0.05364394187927246,0.0,0.3181438446044922,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.8892866274610074,0.8892866274610074,0.0,1
3,0.08649849891662598,0.0,0.34230685234069824,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8878424657534246,0.8878424657534246,0.0,5
3,0.08449959754943848,0.0,0.34130430221557617,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8883752782057867,0.8883752782057867,0.0,3
2,0.03987908363342285,0.0,0.29710936546325684,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8740421868273784,0.8740421868273784,0.0,12
2,0.038881540298461914,0.0,0.26131558418273926,0.0,5,2,"{'n_neighbors': 5, 'p': 2}",0.8741288823883678,0.8741288823883678,0.0,11
2,0.03688192367553711,0.0,0.26834940910339355,0.0,10,1,"{'n_neighbors': 10, 'p': 1}",0.8771046693282416,0.8771046693282416,0.0,9
2,0.033881425857543945,0.0,0.26834940910339355,0.0,10,2,"{'n_neighbors': 10, 'p': 2}",0.8768549856808121,0.8768549856808121,0.0,10
2,0.04869198799133301,0.0,0.27129626274108887,0.0,15,1,"{'n_neighbors': 15, 'p': 1}",0.8834860029107098,0.8834860029107098,0.0,7
2,0.048693180084228516,0.0,0.2465043067932129,0.0,15,2,"{'n_neighbors': 15, 'p': 2}",0.8827054794520548,0.8827054794520548,0.0,8
2,0.06063270568847656,0.0,0.2673313617706299,0.0,20,1,"{'n_neighbors': 20, 'p': 1}",0.8836648583484027,0.8836648583484027,0.0,6
2,0.029822826385498047,0.0,0.26834940910339355,0.0,20,2,"{'n_neighbors': 20, 'p': 2}",0.8841615709241237,0.8841615709241237,0.0,5
2,0.029822826385498047,0.0,0.2911093235015869,0.0,25,1,"{'n_neighbors': 25, 'p': 1}",0.887255320967604,0.887255320967604,0.0,3
2,0.06863284111022949,0.0,0.2890956401824951,0.0,25,2,"{'n_neighbors': 25, 'p': 2}",0.887238583013231,0.887238583013231,0.0,4
2,0.06063270568847656,0.0,0.28706812858581543,0.0,30,1,"{'n_neighbors': 30, 'p': 1}",0.8881274627377077,0.8881274627377077,0.0,1
2,0.054831743240356445,0.0,0.28006792068481445,0.0,30,2,"{'n_neighbors': 30, 'p': 2}",0.8876144825815288,0.8876144825815288,0.0,2
1,0.040877342224121094,0.0,0.28824305534362793,0.0,5,1,"{'n_neighbors': 5, 'p': 1}",0.8451783130479189,0.8451783130479189,0.0,11
